"","X.1","site_code","year","block","plot","trt","Family","Taxon","num_leaves","leaf_pct_N","leaf_pct_C","leaf_N15_delta_air","leaf_C13_delta_PDB","leaf_N15_pct_atom","leaf_C13_pct_atom","leaf_area_mm2","leaf_dry_mass_g","SLA","leaf_ppm_P","leaf_ppm_B","leaf_ppm_Na","leaf_ppm_Ca","leaf_ppm_Fe","leaf_ppm_K","leaf_ppm_Mg","leaf_ppm_Mn","leaf_ppm_Cu","leaf_ppm_Zn","leaf_ppm_Sr","leaf_ppm_Pb","leaf_ppm_Mo","Ntrt","Ptrt","Ktrt","Ntrt_fac","Ptrt_fac","Ktrt_fac","Narea","Nfix","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","par_rat","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","N","P","K","Exclose","year_trt","first_nutrient_year","first_fenced_year","X","precip","PET","SPEI_12","SPEI_6","SPEI_24","SPEI_12.class","SPEI_6.class","SPEI_24.class","precip.mean","PET.mean","p_pet","tmp","par","vpd","z","provenance","lifespan","lifeform","functional_group","photosynthetic_pathway","n","la_m2","lma","narea","lai","par_per_leaf_area"
"25",6123,"bldr.us",2011,2,18,"NK","Poaceae","ELYMUS SMITHII",5,5.15817057930618,45.7079995332083,1.55220466732396,-29.5732589053507,0.366859835529643,1.07325455922675,1635.121,0.13,817.5605,5247.50694,36.646389,122.680272,12555.9876,123.480162,49737.1602,6867.627,36.4269906,17.1724956,45.113796,67.76211,0.11746956,0.137124,1,0,1,"1","0","1",0.00630922186101968,"no",5.1,47.1,1,53.2,3,3,1,7,18,40,7,15,5.7143,113.5,117,230.5,NA,0.691513121,1791,1238.5,0.691513121161362,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C3",25,0.001635121,79.5048195210018,4.10099420966279,0.428922271082904,408.066624911954
"26",6124,"bldr.us",2011,2,19,"Fence","Poaceae","ELYMUS SMITHII",5,3.25935956820204,51.2214657860843,1.40016130463349,-28.7694804330329,0.366804347653495,1.07413395873377,1187.613,0.2,593.8065,2340.7997,12.78220055,154.3544835,5052.95165,56.8809205,17991.37625,1203.6935,22.7165135,4.9633149,37.186446,32.0387355,0.843353765,0.098702867,0,0,0,"0","0","0",0.00548892537923051,"no",0.3,46.1,0.1,46.5,3,3,1,7,18,40,7,15,5.7143,38,95,133,NA,0.801006149,1789,1433,0.801006148686417,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C3",26,0.001187613,168.405027563693,5.48892537923051,0.258007739163427,425.360372844656
"27",613,"bldr.us",2011,1,1,"P","Poaceae","POA COMPRESSA",5,1.96983835886741,45.011582781707,-0.302351569238079,-15.5920022877524,0.36618301526809,1.08854897057872,626.696,0.16,313.348,5072.8524,34.1393514,1793.95326,6126.1332,75.755196,17379.1332,3217.00764,47.82525,6.875583,35.78454,34.501698,0.36032106,NA,0,1,0,"0","1","0",0.00628642390845772,"no",4.3,35.1,1.1,44.5,5,3,2,12,18,40,7,15,3.3333,19.5,58,77.5,NA,0.851156973,1599,1361,0.851156973108193,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"INT","PERENNIAL","GRASS","GRASS","C3",27,0.000626696,255.307198386458,5.02913912676618,0.187393849049405,432.794347633135
"28",6131,"bldr.us",2011,2,16,"PK","Poaceae","POA COMPRESSA",5,0.657595747900589,46.7300761690057,0.678971689819742,-28.0010774579544,0.366541150317438,1.07497463993076,606.253,0.05,303.1265,1507.74345,14.004981,201.009095,4151.9605,285.75395,3315.4935,1546.06205,47.547775,2.313135,14.6194805,31.472655,0.48809485,0.30444595,0,1,1,"0","1","1",0.0021693772992483,"no",0.4,37.1,9,46.5,4,3,1,8,18,40,7,15,5,47.5,228.5,276,NA,0.837785198,1797,1505.5,0.837785197551475,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"INT","PERENNIAL","GRASS","GRASS","C3",28,0.000606253,82.473818686258,0.542344324812074,0.205806440536943,430.839194712276
"29",615,"bldr.us",2011,1,1,"P","Poaceae","SPOROBOLUS AIROIDES",5,1.72476157354152,46.4563926523621,0.0506296780796956,-15.1407437022629,0.366311836475795,1.08904253372227,634.137,0.15,317.0685,6624.6256,12.69735392,5546.8464,5515.25632,170.586432,14432.95008,3040.08064,57.9585056,6.23996992,34.8791648,29.1557856,0.295645984,NA,0,1,0,"0","1","0",0.0054397127861693,"no",4.3,35.1,1.1,44.5,5,3,2,12,18,40,7,15,3.3333,19.5,58,77.5,NA,0.851156973,1599,1361,0.851156973108193,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",29,0.000634137,236.541945983281,4.07978458962697,0.187393849049405,432.794347633135
"30",6151,"bldr.us",2011,1,2,"Fence","Poaceae","SPOROBOLUS AIROIDES",5,1.92826039577727,42.9099533034658,-0.238155007993026,-15.7413924328465,0.36620644395548,1.08838557433158,12606.488,0.21,6303.244,5252.184,11.495589,3982.048,5089.126,151.25775,16503.186,1826.2496,33.619985,5.8293235,51.14872,21.776825,0.42845635,0.31302845,0,0,0,"0","0","0",0.000305915556462239,"no",2.2,38,9,49.2,4,2,1,7,18,40,7,15,5.7143,38.5,99,137.5,NA,0.706596142,1607,1135.5,0.706596141879278,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",30,0.012606488,16.6580890728647,0.321211334285351,0.403832563013837,410.544940443247
"31",6152,"bldr.us",2011,1,3,"N","Poaceae","SPOROBOLUS AIROIDES",5,3.10031005101409,46.155504976382,1.73228465922089,-16.3706233899093,0.366925555229303,1.08769734377839,976.34,0.24,488.17,1716.633952,14.35266976,6646.464,5584.876,82.526928,11838.09088,2699.20288,27.8228368,5.19162688,27.8228368,29.5029152,0.230041504,NA,1,0,0,"1","0","0",0.00635088196942477,"no",1.3,41.1,1,43.4,4,3,1,8,18,40,7,15,5,60.5,125,185.5,NA,0.534273452,1631,871.4,0.534273451870018,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",31,0.00097634,245.816006718971,7.62105836330972,0.728892428997293,379.954059872355
"32",6153,"bldr.us",2011,1,4,"NK","Poaceae","SPOROBOLUS AIROIDES",5,2.97299957284017,45.1067034455196,0.576478103792863,-15.8649379199286,0.366503745286028,1.08825044540554,1614.096,0.39,807.048,1669.500284,14.69044776,4723.60504,5448.9256,75.2565188,23771.389,2960.82348,40.4880432,7.61045304,25.3320912,28.4895812,0.377274948,NA,1,0,1,"1","0","1",0.00368379523007327,"no",1.2,48.1,0.1,49.4,3,2,1,6,18,40,7,15,6.6667,49,151.5,200.5,NA,0.545155502,1672,911.5,0.545155502392344,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",32,0.001614096,241.621316204241,7.18340069864287,0.705446743634802,382.054098444535
"33",6154,"bldr.us",2011,1,5,"PK","Poaceae","SPOROBOLUS AIROIDES",5,2.22140047007254,46.5867678242597,4.21269102793501,-15.6602211306114,0.367830763916373,1.08847435593198,1451.075,0.34,725.5375,5230.78836,18.4857216,3772.242564,4969.90116,67.5138804,19866.56028,3400.105608,45.375738,6.77561328,41.276082,31.4369076,0.235357524,NA,0,1,1,"0","1","1",0.00306173074454806,"no",2.1,48,1,51.1,3,2,1,6,18,40,7,15,6.6667,29.5,58.5,88,NA,0.749850924,1677,1257.5,0.749850924269529,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",33,0.001451075,234.309046741209,5.20494226573171,0.334745185871296,417.475568466913
"34",6155,"bldr.us",2011,1,6,"K","Poaceae","SPOROBOLUS AIROIDES",5,1.88852093731747,46.2030890266588,1.23418880695471,-18.4694937743988,0.366743776300953,1.0854016043722,757.802,0.18,378.901,2746.76835,32.711724,2944.286175,3121.01265,67.132959,16951.8807,1678.09296,62.189238,4.3153602,30.0550515,18.111576,0.258043755,0.15570411,0,0,1,"0","0","1",0.00498420679100206,"no",0.5,26,0.1,27.6,5,3,1,10,18,40,7,15,4,27.5,59,86.5,NA,0.900287356,1740,1566.5,0.900287356321839,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",34,0.000757802,237.529064320231,4.48578611190185,0.122141025367824,439.819976648197
"35",6156,"bldr.us",2011,1,7,"NPK","Poaceae","SPOROBOLUS AIROIDES",5,3.01665426368359,46.6606529295028,0.777761743971504,-16.0256885149743,0.366577203718409,1.08807462252387,1173.583,0.29,586.7915,3626.49292,18.2071222,10151.56716,4210.68864,73.444414,19911.18192,1922.993132,51.9056964,7.5497498,35.0517432,31.2068768,0.304043076,NA,1,1,1,"1","1","1",0.0051409304048944,"no",12,54,4,70.1,2,2,1,6,18,40,7,15,6.6667,63,147.5,210.5,NA,0.540592334,1722,930.9,0.540592334494774,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",35,0.001173583,247.106510574881,7.45434908709687,0.715220726587479,381.176704925602
"36",6157,"bldr.us",2011,1,8,"NP","Poaceae","SPOROBOLUS AIROIDES",5,2.7957310690047,48.7651849259489,0.930686515066155,-16.0533657325638,0.366633013516821,1.08804435017376,1171.54,0.31,585.77,5695.752,13.6776072,3356.9826,5260.7682,90.99549,21290.799,3713.9424,61.73649,7.0007034,46.404774,30.019734,0.6417474,NA,1,1,0,"1","1","0",0.00477274539325111,"no",6,50.1,0.1,56.3,2,3,1,7,18,40,7,15,5.7143,67.5,354,421.5,NA,0.619187758,1699,1052,0.619187757504414,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",36,0.00117154,264.608976219335,7.39775535953921,0.557379916714275,395.691338638283
"37",6158,"bldr.us",2011,1,9,"NPK+Fence","Poaceae","SPOROBOLUS AIROIDES",5,1.83991365876051,46.0130881944901,2.47846168604837,-15.3393307108685,0.36719786956696,1.08882533019965,1569.017,0.43,784.5085,2324.57676,15.6536226,3519.258292,6274.33268,61.4917732,25949.49148,4433.81268,43.1233836,7.18539008,47.3381744,35.5404412,0.456264908,NA,1,1,1,"1","1","1",0.00234530748712157,"no",12,52.1,0,64.1,3,2,0,5,18,40,7,15,8,51.5,248.5,300,NA,0.506134051,1671,845.75,0.506134051466188,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",37,0.001569017,274.056941384319,5.04241109731137,0.791806652249507,374.396725293633
"38",6159,"bldr.us",2011,1,10,"Control","Poaceae","SPOROBOLUS AIROIDES",5,1.81157653801859,46.492253278364,4.69107731109062,-15.1440069097797,0.368005346086299,1.08903896461349,1046.821,0.27,523.4105,3302.79168,22.02419024,4145.784624,7684.19776,72.4159392,16859.85888,3310.974272,26.2958752,7.29738432,22.2789664,33.5300304,0.489467776,NA,0,0,0,"0","0","0",0.00346110087210438,"no",5.2,45,1,51.2,3,2,1,6,18,40,7,15,6.6667,35.5,138.5,174,NA,0.592818832,1678,994.75,0.592818831942789,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",38,0.001046821,257.923752007268,4.67248617734091,0.607984229907109,390.956698617073
"39",61510,"bldr.us",2011,2,11,"N","Poaceae","SPOROBOLUS AIROIDES",5,2.13895744165377,45.5028185750184,0.562219713562378,-16.1188561347945,0.366498541684679,1.08797271904173,1888.247,0.35,944.1235,1912.263575,10.90934425,7708.2082,4689.08415,71.8719885,14738.4217,2102.2386,27.9615935,3.65616605,25.117656,21.90741935,0.2047635,0.15289008,1,0,0,"1","0","0",0.0022655483542712,"no",21.1,36,0.1,57.2,6,3,1,10,18,40,7,15,4,34.5,161,195.5,NA,0.577690972,1728,998.25,0.577690972222222,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",39,0.001888247,185.357106353141,3.96470961997461,0.638042097000779,388.181046817226
"40",61511,"bldr.us",2011,2,12,"Control","Poaceae","SPOROBOLUS AIROIDES",5,2.07949185503807,45.983896712225,2.95191654412997,-15.0449636994344,0.367370654262121,1.08914729226836,1257.444,0.28,628.722,4950.1776,11.1488208,2363.5776,5690.52,123.92688,13671.0432,2975.1648,36.465312,7.4103216,55.272768,24.279552,0.27958272,0.4356984,0,0,0,"0","0","0",0.00330749020240753,"no",8,40.1,0,48.1,3,3,0,6,18,40,7,15,6.6667,10,52,62,NA,0.750286041,1748,1311.5,0.750286041189931,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",40,0.001257444,222.673932198969,4.63048628337055,0.334070647568084,417.544013923576
"41",61512,"bldr.us",2011,2,13,"K","Poaceae","SPOROBOLUS AIROIDES",5,1.872683963602,48.5461229299476,4.87406664459404,-15.032800171348,0.368072126005894,1.08916059600567,1946.416,0.38,973.208,3104.5167,11.9932893,1946.45187,6944.5053,66.580839,17039.646,2359.3356,17.986293,5.0293656,21.942792,28.88487,0.19054305,0.17573652,0,0,1,"0","0","1",0.00192423815217507,"no",3.2,43.1,0.1,46.4,3,3,1,7,18,40,7,15,5.7143,136.5,166.5,303,NA,0.65432417,1746,1142.45,0.654324169530355,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",41,0.001946416,195.230618737207,3.65605248913264,0.493200439843016,401.809375885163
"42",61513,"bldr.us",2011,2,14,"P","Poaceae","SPOROBOLUS AIROIDES",5,2.09215153330791,45.0111870325851,3.5608661899705,-15.3528037960613,0.367592886139081,1.08881059404724,1329.88,0.21,664.94,6364.5554,10.76888175,1607.567865,5853.68055,67.696544,11221.2423,3085.50405,35.6712175,5.49809365,25.7237865,28.176886,0.14718597,0.24440973,0,1,0,"0","1","0",0.0031463764148764,"no",6.1,43.1,0.1,49.3,4,3,1,8,18,40,7,15,5,107.5,174,281.5,NA,0.810826211,1755,1423,0.810826210826211,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",42,0.00132988,157.908984269257,3.30369523562021,0.243838997453621,426.838141867851
"43",61514,"bldr.us",2011,2,15,"NPK+Fence","Poaceae","SPOROBOLUS AIROIDES",5,2.52440824786704,46.1257190768706,3.92788834588548,-16.2640776850071,0.367726827806626,1.08781388037346,2149.362,0.61,1074.681,2809.0734,12.6984878,7449.349,4686.4016,59.04128,20210.1069,2569.2182,41.859345,3.9691423,46.056811,22.463362,0.4059088,0.143036726,1,1,1,"1","1","1",0.00234898378948454,"no",33,22,0.1,55.1,4,3,1,8,18,40,7,15,5,204,317.5,521.5,NA,0.368507042,1775,654.1,0.368507042253521,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",43,0.002149362,283.805147760126,7.16440055792786,1.1608086708632,343.965105595723
"44",61515,"bldr.us",2011,2,16,"PK","Poaceae","SPOROBOLUS AIROIDES",5,1.98899080097209,46.4860991947136,1.31095052508056,-15.5384331720109,0.366771790355538,1.08860756194581,1420.222,0.27,710.111,6624.255,11.342584,5954.8566,5957.1809,93.855234,12025.9282,3193.5882,66.521466,6.3825278,36.166108,41.116867,0.26404048,0.38141763,0,1,1,"0","1","1",0.00280095759813901,"no",0.4,37.1,9,46.5,4,3,1,8,18,40,7,15,5,47.5,228.5,276,NA,0.837785198,1797,1505.5,0.837785197551475,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",44,0.001420222,190.111123472246,3.78129275748766,0.205806440536943,430.839194712276
"45",61516,"bldr.us",2011,2,17,"NPK","Poaceae","SPOROBOLUS AIROIDES",5,2.721710261372,45.9859616205655,0.373722238338215,-16.4168644156412,0.366429749455756,1.08764676660308,1604.66,0.56,802.33,2683.2831,12.2414732,7571.5949,4028.3736,55.987955,18175.9665,2211.9266,26.832831,4.7848433,26.028076,21.360497,0.67070581,0.83901457,1,1,1,"1","1","1",0.00339225787565216,"no",6.1,55,1,62.1,3,3,1,7,18,40,7,15,5.7143,103,135,238,NA,0.469799778,1798,844.7,0.46979977753059,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,451,442.600001,1162.3000295127,0.011525499492678,0.820821130338253,0.636043491733868,0,1,0,448.573170878049,1166.52684974057,0.380796687397111,10.5985678854875,906.773360415002,0.675387221216074,2135,"NAT","PERENNIAL","GRASS","GRASS","C4",45,0.00160466,348.983585307791,9.49832205182606,0.878428698021063,366.927099239302
